entity_id,merchant_id,entity_type,settlement_id,settlement_utr,order_id,amount_paise,currency,fee_paise,tax_paise,net_amount_paise,payment_method,captured_at,settled_at,description,notes,status
pay_q74edlqcb8gn4w,merch_lenskart,payment,setl_b1c5euzy3a,OVZJXUWQC5RE3MAV,order_9npp4859rsjz,43637,INR,0,0,43637,upi,2026-03-29T19:24:00Z,2026-04-01T19:24:00Z,Order order_9npp4859rsjz,{'customer_id': 'cust_0239'},captured
pay_bc0qcmqudmvtnp,merch_lenskart,payment,setl_b1c5euzy3a,D1D8JXBSJODK8ELQ,order_iaxj40j02dau,536863,INR,10737,1933,524193,card,2026-03-30T07:43:00Z,2026-04-02T07:43:00Z,Order order_iaxj40j02dau,{'customer_id': 'cust_0327'},captured
pay_wa8o6kh18jzgic,merch_apollo,payment,setl_pe6tlmasup,L125NMPSWC9DNCO0,order_gktuqp4fyyrl,396700,INR,0,0,396700,upi,2026-04-01T15:02:00Z,2026-04-03T15:02:00Z,Order order_gktuqp4fyyrl,{'customer_id': 'cust_0484'},captured
pay_esa1cseigweonq,merch_apollo,payment,setl_pe6tlmasup,VU2KGPSCF4PG0LHR,order_u0t60mpkvicq,637305,INR,0,0,637305,upi,2026-04-20T13:31:00Z,2026-04-23T13:31:00Z,Order order_u0t60mpkvicq,{'customer_id': 'cust_0265'},captured
pay_1x6wcqfads0boo,merch_lenskart,payment,setl_b1c5euzy3a,7EE64UWQ3LSSPSV4,order_fwa0u7mjz5zk,225581,INR,4512,812,220257,card,2026-03-15T09:54:00Z,2026-03-17T09:54:00Z,Order order_fwa0u7mjz5zk,{'customer_id': 'cust_0305'},captured
pay_akyxf5g03empe1,merch_lenskart,payment,setl_b1c5euzy3a,YONS6RWR85C9N3XQ,order_caw9ruckj0js,181730,INR,0,0,181730,upi,2026-04-05T09:29:00Z,2026-04-06T09:29:00Z,Order order_caw9ruckj0js,{'customer_id': 'cust_0108'},captured
pay_yikue94rm3bh9d,merch_lenskart,payment,setl_b1c5euzy3a,XN1AF1M1RRS6GYLE,order_xcmhg0t440ta,119185,INR,2384,429,116372,card,2026-01-07T14:12:00Z,2026-01-09T14:12:00Z,Order order_xcmhg0t440ta,{'customer_id': 'cust_0057'},captured
pay_2k3ue8h4eif3fa,merch_nykaa,payment,setl_1epoqmp00s,I3EUPMGDH9ZMX1CE,order_n2avgp9fzewi,202079,INR,3637,655,197787,wallet,2026-02-10T14:14:00Z,2026-02-12T14:14:00Z,Order order_n2avgp9fzewi,{'customer_id': 'cust_0250'},captured
pay_64u7vg01cgmpxw,merch_zomato,payment,setl_n8yqp06ewk,0S8EPO3IUG690Z6Y,order_hxplvduihopo,285079,INR,0,0,285079,upi,2026-03-15T08:46:00Z,2026-03-17T08:46:00Z,Order order_hxplvduihopo,{'customer_id': 'cust_0288'},captured
pay_4tk9gz4flfvoha,merch_urbanco,payment,setl_e6o288sjff,YMCBZTFI155GVJTL,order_wee0dmfn8p2x,567923,INR,10223,1840,555860,wallet,2026-01-26T14:35:00Z,2026-01-27T14:35:00Z,Order order_wee0dmfn8p2x,{'customer_id': 'cust_0466'},captured
pay_1ue5893rosrpki,merch_zomato,payment,setl_n8yqp06ewk,AWR4TZ0NZ4FX2LSE,order_0kebha7qhele,278484,INR,0,0,278484,upi,2026-02-17T13:24:00Z,2026-02-20T13:24:00Z,Order order_0kebha7qhele,{'customer_id': 'cust_0288'},captured
pay_gfsjz78pw7vf00,merch_bluedart,payment,setl_d4rp06720j,1CDI1L2Z73LOELXR,order_x1kwy0lw2y7h,24624,INR,443,80,24101,netbanking,2026-03-11T01:29:00Z,2026-03-13T01:29:00Z,Order order_x1kwy0lw2y7h,{'customer_id': 'cust_0027'},captured
pay_k4bo090fe5grnq,merch_nykaa,payment,setl_1epoqmp00s,M3JFWPI6PHM2XO9K,order_mv7qpmvw6d1i,68170,INR,1227,221,66722,netbanking,2026-05-24T08:59:00Z,2026-05-26T08:59:00Z,Order order_mv7qpmvw6d1i,{'customer_id': 'cust_0438'},captured
pay_itlzfnwjsu3ofb,merch_nykaa,payment,setl_1epoqmp00s,IQSSX4XXRDQ5EKIK,order_xlf839kjq5qu,210878,INR,3796,683,206399,netbanking,2026-05-10T10:09:00Z,2026-05-11T10:09:00Z,Order order_xlf839kjq5qu,{'customer_id': 'cust_0284'},captured
pay_qq3pbk5kvkl6g2,merch_lenskart,payment,setl_b1c5euzy3a,HABUIPRM8JXC2M7T,order_ps60w00gmwub,245330,INR,4907,883,239540,card,2026-01-08T03:19:00Z,2026-01-10T03:19:00Z,Order order_ps60w00gmwub,{'customer_id': 'cust_0106'},captured
pay_70kx060zzqvvgg,merch_bluedart,payment,setl_d4rp06720j,OLFEEJSSHQECU99R,order_vr5dsyzrocoi,135390,INR,2708,487,132195,card,2026-03-31T00:52:00Z,2026-04-02T00:52:00Z,Order order_vr5dsyzrocoi,{'customer_id': 'cust_0014'},captured
pay_vsfqo1yk7z5sjv,merch_bluedart,payment,setl_d4rp06720j,WMNS7F7YGGGO4RFK,order_eorndsxxmxsj,1246110,INR,24922,4486,1216702,card,2026-02-11T20:18:00Z,2026-02-12T20:18:00Z,Order order_eorndsxxmxsj,{'customer_id': 'cust_0253'},captured
pay_k4ehjbiq8u68ce,merch_bluedart,payment,setl_ye8b213k0k,1PAWB7P0XVZVKUWZ,order_f3qlfcncnuky,434729,INR,0,0,434729,upi,2026-04-08T10:59:00Z,2026-04-10T10:59:00Z,Order order_f3qlfcncnuky,{'customer_id': 'cust_0361'},captured
pay_eb9pm9sxamiof1,merch_zomato,payment,setl_n8yqp06ewk,ZSAHKZ5ZT2WWJ0VL,order_lj5mrv74tskd,29613,INR,592,107,28914,card,2026-01-07T23:25:00Z,2026-01-08T23:25:00Z,Order order_lj5mrv74tskd,{'customer_id': 'cust_0055'},captured
pay_oysti9ihc4cqvm,merch_nykaa,payment,setl_1epoqmp00s,WDB2C4P7D6US0LFJ,order_vapqwg0leprs,91109,INR,1640,295,89174,wallet,2026-05-11T04:13:00Z,2026-05-13T04:13:00Z,Order order_vapqwg0leprs,{'customer_id': 'cust_0429'},captured
pay_fuy6nvfg5k51or,merch_lenskart,payment,setl_b1c5euzy3a,QB9JVZ89L6Z9R6FL,order_0wqbfom3ip29,1164759,INR,20966,3774,1140019,netbanking,2026-02-19T02:27:00Z,2026-02-20T02:27:00Z,Order order_0wqbfom3ip29,{'customer_id': 'cust_0110'},captured
pay_xfumnn1hlyfyvn,merch_lenskart,payment,setl_b1c5euzy3a,ENW0ICDF7NQQG173,order_20vt23c7s964,322256,INR,5801,1044,315411,netbanking,2026-03-11T14:37:00Z,2026-03-12T14:37:00Z,Order order_20vt23c7s964,{'customer_id': 'cust_0027'},captured
pay_tg2l7n1z400lqs,merch_bluedart,payment,setl_ye8b213k0k,BG7F19BXOU63PQKR,order_emaqenn5urfn,153422,INR,3836,690,148896,emi,2026-01-31T20:33:00Z,2026-02-02T20:33:00Z,Order order_emaqenn5urfn,{'customer_id': 'cust_0270'},captured
pay_bi4r65mh2obvw1,merch_bluedart,payment,setl_ye8b213k0k,8Z9ADF5BLOVV8M0D,order_wy3pwc5797tl,53660,INR,0,0,53660,upi,2026-02-09T13:19:00Z,2026-02-11T13:19:00Z,Order order_wy3pwc5797tl,{'customer_id': 'cust_0312'},captured
pay_t4i9l3l8le0nmz,merch_urbanco,payment,setl_kw6v2xefm4,EX6R4895FK664FD3,order_vvepibvdtmt9,153437,INR,0,0,153437,upi,2026-05-04T08:54:00Z,2026-05-05T08:54:00Z,Order order_vvepibvdtmt9,{'customer_id': 'cust_0031'},captured
pay_huf9nk3rl81leo,merch_apollo,payment,setl_pe6tlmasup,KK0Y6QYGHKRKSY5S,order_s781sa2muz1e,615742,INR,0,0,615742,upi,2026-06-27T10:11:00Z,2026-06-28T10:11:00Z,Order order_s781sa2muz1e,{'customer_id': 'cust_0156'},captured
pay_1iqgmgtoxdiysm,merch_apollo,payment,setl_my3ou14ghr,SR35CX2UL55W7A6O,order_anq1iz9ipr8k,188114,INR,0,0,188114,upi,2026-01-13T00:27:00Z,2026-01-14T00:27:00Z,Order order_anq1iz9ipr8k,{'customer_id': 'cust_0398'},captured
pay_o6qwgihoqinwbg,merch_zomato,payment,setl_n8yqp06ewk,HVATK5HJXJ10JOLY,order_j5yebw45fs8h,42897,INR,772,139,41986,netbanking,2026-05-01T01:58:00Z,2026-05-02T01:58:00Z,Order order_j5yebw45fs8h,{'customer_id': 'cust_0289'},captured
pay_ak5hfly2hu54z1,merch_apollo,payment,setl_my3ou14ghr,9UPCHVVRQ3KGWLO9,order_2jl35kf47kq3,129362,INR,0,0,129362,upi,2026-06-27T20:15:00Z,2026-06-29T20:15:00Z,Order order_2jl35kf47kq3,{'customer_id': 'cust_0286'},captured
pay_n37clagt55szwu,merch_urbanco,payment,setl_kw6v2xefm4,5I6810VG2HN4LRDD,order_m0n7d7xh5w1m,64288,INR,0,0,64288,upi,2026-02-05T18:18:00Z,2026-02-07T18:18:00Z,Order order_m0n7d7xh5w1m,{'customer_id': 'cust_0155'},captured
pay_mdvcx3zx9cc2t1,merch_zomato,payment,setl_n8yqp06ewk,860WQCPTXBW4RYO0,order_5yaitv3tn6xp,164019,INR,3280,590,160149,card,2026-04-18T14:33:00Z,2026-04-19T14:33:00Z,Order order_5yaitv3tn6xp,{'customer_id': 'cust_0310'},captured
pay_e2muqr82xj0sxh,merch_bluedart,payment,setl_ye8b213k0k,VWKRL8KLJ9GLZRPT,order_pg07lssiqo87,332087,INR,0,0,332087,upi,2026-01-29T16:57:00Z,2026-02-05T16:57:00Z,Order order_pg07lssiqo87,{'customer_id': 'cust_0412'},captured
pay_x3gv2uwfsxvvla,merch_lenskart,payment,setl_b1c5euzy3a,EWNS9XAP916QM6KK,order_crco6xjnhh6y,478771,INR,8618,1551,468602,wallet,2026-04-20T11:25:00Z,2026-04-22T11:25:00Z,Order order_crco6xjnhh6y,{'customer_id': 'cust_0073'},captured
pay_y9m571c5yrs81u,merch_zomato,payment,setl_n8yqp06ewk,05L3HFH050BPNLTO,order_m6hhnqr4qpto,138754,INR,2775,500,135479,card,2026-06-15T15:10:00Z,2026-06-16T15:10:00Z,Order order_m6hhnqr4qpto,{'customer_id': 'cust_0160'},captured
pay_te0kdiay0vx4q9,merch_lenskart,payment,setl_b1c5euzy3a,P3ERT3L3H77TUSRC,order_c3o7m3u73rp7,33489,INR,670,121,32698,card,2026-01-26T12:48:00Z,2026-02-02T12:48:00Z,Order order_c3o7m3u73rp7,{'customer_id': 'cust_0132'},captured
pay_n42508pedg89sv,merch_urbanco,payment,setl_kw6v2xefm4,GCHGYB5FX077KLUP,order_u3ykjarwbfnn,58567,INR,1171,211,57185,card,2026-03-30T17:16:00Z,2026-04-02T17:16:00Z,Order order_u3ykjarwbfnn,{'customer_id': 'cust_0129'},captured
pay_cy14ds2b1z5j04,merch_bluedart,payment,setl_ye8b213k0k,2IN3Z0RDMEFDN17P,order_hoo5fp2tv9va,68427,INR,1369,246,66812,card,2026-02-27T13:32:00Z,2026-03-02T13:32:00Z,Order order_hoo5fp2tv9va,{'customer_id': 'cust_0245'},captured
pay_f3eoexnuhce6kw,merch_urbanco,payment,setl_kw6v2xefm4,5JRXF7HPN01EGNNW,order_101zj6p9ovn2,524460,INR,0,0,524460,upi,2026-06-11T23:13:00Z,2026-06-13T23:13:00Z,Order order_101zj6p9ovn2,{'customer_id': 'cust_0062'},captured
pay_5cs89cx0jl0e0x,merch_zomato,payment,setl_r4tdgo2ytd,ZQZ6DEU8AVZ6Z4NM,order_eh75pivqgbuc,152483,INR,2745,494,149244,netbanking,2026-03-09T19:15:00Z,2026-03-10T19:15:00Z,Order order_eh75pivqgbuc,{'customer_id': 'cust_0159'},captured
pay_0l1f5quy4bxwfs,merch_bluedart,payment,setl_ye8b213k0k,RMFKFQX9FB2SAJWQ,order_eyle3z9bsx6h,163920,INR,4098,738,159084,emi,2026-06-26T23:24:00Z,2026-06-27T23:24:00Z,Order order_eyle3z9bsx6h,{'customer_id': 'cust_0288'},captured
pay_lkudxi73p01ro7,merch_apollo,payment,setl_my3ou14ghr,NOT5W5IDEOSLTLNG,order_q4lc5sop1aii,509659,INR,10193,1835,497631,card,2026-01-01T11:38:00Z,2026-01-03T11:38:00Z,Order order_q4lc5sop1aii,{'customer_id': 'cust_0148'},captured
pay_68o7fs3aad1iid,merch_apollo,payment,setl_my3ou14ghr,LPOZV8F3ODQMSXCS,order_4a5chkls12ub,32960,INR,0,0,32960,upi,2026-02-27T10:26:00Z,2026-03-01T10:26:00Z,Order order_4a5chkls12ub,{'customer_id': 'cust_0299'},captured
pay_bxfgway01a1mfo,merch_apollo,payment,setl_my3ou14ghr,DC5K8J0H7KTKWH9T,order_k1impxrq225a,300323,INR,0,0,300323,upi,2026-01-13T18:27:00Z,2026-01-15T18:27:00Z,Order order_k1impxrq225a,{'customer_id': 'cust_0028'},captured
pay_74b3cpvb4pg8r5,merch_nykaa,payment,setl_0d72z3xdgz,LQN81YF6C004O5XE,order_pqqhu41vembs,36862,INR,0,0,36862,upi,2026-05-19T22:16:00Z,2026-05-21T22:16:00Z,Order order_pqqhu41vembs,{'customer_id': 'cust_0196'},captured
pay_rhqj6iufmjrzlc,merch_lenskart,payment,setl_aotum1hp6p,EN5OO2EAFU16G1M3,order_tiblbktsoyvu,36312,INR,726,131,35455,card,2026-01-02T13:28:00Z,2026-01-04T13:28:00Z,Order order_tiblbktsoyvu,{'customer_id': 'cust_0095'},captured
pay_yy7o0cnfj6vrmj,merch_urbanco,payment,setl_kw6v2xefm4,AWFKXGIZ068TU48S,order_q6g66626ite5,1691936,INR,33839,6091,1652006,card,2026-02-02T08:44:00Z,2026-02-04T08:44:00Z,Order order_q6g66626ite5,{'customer_id': 'cust_0285'},captured
pay_32qfhtj5w0g829,merch_nykaa,payment,setl_0d72z3xdgz,WUOMSNMM8LWQZKOY,order_ac0kumtfdrzb,199228,INR,0,0,199228,upi,2026-02-03T22:50:00Z,2026-02-05T22:50:00Z,Order order_ac0kumtfdrzb,{'customer_id': 'cust_0228'},captured
pay_ojkx3yic5qka4s,merch_bluedart,payment,setl_ye8b213k0k,38YJLNYSRKN6AQX5,order_21kc48q1nkvj,76931,INR,0,0,76931,upi,2026-06-29T17:58:00Z,2026-07-01T17:58:00Z,Order order_21kc48q1nkvj,{'customer_id': 'cust_0040'},captured
pay_8wqc8v39d6tg28,merch_apollo,payment,setl_my3ou14ghr,HQ0BODFNPH4PBZV2,order_x42o0voeihdd,132185,INR,2379,428,129378,netbanking,2026-03-27T03:30:00Z,2026-03-30T03:30:00Z,Order order_x42o0voeihdd,{'customer_id': 'cust_0336'},captured
pay_pv8acaib2gf13p,merch_urbanco,payment,setl_kw6v2xefm4,5J939ZP689DAZQ7H,order_f462ru6fofl5,803619,INR,16072,2893,784654,card,2026-01-10T22:02:00Z,2026-01-12T22:02:00Z,Order order_f462ru6fofl5,{'customer_id': 'cust_0340'},captured
pay_4lqyf1nf4banap,merch_lenskart,payment,setl_aotum1hp6p,AWQE2T1TX524268I,order_hsiszt3rsoii,94601,INR,1703,307,92591,wallet,2026-02-08T09:05:00Z,2026-02-09T09:05:00Z,Order order_hsiszt3rsoii,{'customer_id': 'cust_0009'},captured
pay_dk4kfgvic8v0x6,merch_nykaa,payment,setl_0d72z3xdgz,0F90W9FG6P01TMVX,order_a3ty21dvy507,221663,INR,4433,798,216432,card,2026-04-03T13:30:00Z,2026-04-05T13:30:00Z,Order order_a3ty21dvy507,{'customer_id': 'cust_0175'},captured
pay_gp15vg5oj1339k,merch_zomato,payment,setl_r4tdgo2ytd,UOLG08EJU7IM7CSH,order_qwclr8sxfzuu,778810,INR,15576,2804,760430,card,2026-05-02T06:55:00Z,2026-05-03T06:55:00Z,Order order_qwclr8sxfzuu,{'customer_id': 'cust_0169'},captured
pay_pmwc04ztoas3hf,merch_zomato,payment,setl_r4tdgo2ytd,E18TFZKJHBH39GY0,order_wyl9xs4mxehh,240940,INR,0,0,240940,upi,2026-03-26T08:46:00Z,2026-03-29T08:46:00Z,Order order_wyl9xs4mxehh,{'customer_id': 'cust_0175'},captured
pay_5fxvc4i1d47prq,merch_nykaa,payment,setl_0d72z3xdgz,W8BJTB8GVPZRS2T6,order_7rajpyxrupb4,460880,INR,0,0,460880,upi,2026-05-06T07:13:00Z,2026-05-08T07:13:00Z,Order order_7rajpyxrupb4,{'customer_id': 'cust_0066'},captured
pay_4z7l5s50s1rtur,merch_urbanco,payment,setl_kw6v2xefm4,IAMK0ENFFB526ALJ,order_c7d6pjkfzccp,778903,INR,15578,2804,760521,card,2026-03-22T17:40:00Z,2026-03-29T17:40:00Z,Order order_c7d6pjkfzccp,{'customer_id': 'cust_0199'},captured
pay_c7hdfq0mvgcb66,merch_urbanco,payment,setl_kw6v2xefm4,OI4VQK81NJYDP114,order_7mhl85u6o34f,4108848,INR,73959,13313,4021576,netbanking,2026-05-14T00:34:00Z,2026-05-15T00:34:00Z,Order order_7mhl85u6o34f,{'customer_id': 'cust_0412'},captured
pay_6uc8zj9gxuay3a,merch_urbanco,payment,setl_5mtw5nll5z,JLVX7F6INO8NE3D3,order_194tbok6fg92,88011,INR,0,0,88011,upi,2026-03-07T08:25:00Z,2026-03-09T08:25:00Z,Order order_194tbok6fg92,{'customer_id': 'cust_0013'},captured
pay_nxp0bpj8dpbjlw,merch_lenskart,payment,setl_aotum1hp6p,X1MT44VXGJH339VG,order_yiods4htzvm1,38160,INR,763,137,37260,card,2026-04-27T04:22:00Z,2026-04-28T04:22:00Z,Order order_yiods4htzvm1,{'customer_id': 'cust_0331'},captured
pay_09z2fes5g97dui,merch_apollo,payment,setl_unqlf313b9,VQ8FFPWD9J1UBW5M,order_sbveb9qwhkga,87503,INR,1750,315,85438,card,2026-06-27T13:57:00Z,2026-06-29T13:57:00Z,Order order_sbveb9qwhkga,{'customer_id': 'cust_0200'},captured
pay_6kmf9k36pcbsgn,merch_nykaa,payment,setl_0d72z3xdgz,6ECRR0LTK9PPJU45,order_65pl4r0ypbik,14198,INR,0,0,14198,upi,2026-06-30T16:31:00Z,2026-07-01T16:31:00Z,Order order_65pl4r0ypbik,{'customer_id': 'cust_0483'},captured
pay_ohjm6ifs0hcg9i,merch_bluedart,payment,setl_ye8b213k0k,B96BJ86UCW51EGSD,order_6q9rc7vtuhh9,906402,INR,0,0,906402,upi,2026-04-14T02:05:00Z,2026-04-16T02:05:00Z,Order order_6q9rc7vtuhh9,{'customer_id': 'cust_0345'},captured
pay_nf4b6txj0os8rs,merch_zomato,payment,setl_r4tdgo2ytd,ZSKZOGVG079NMF7S,order_93h5zrac46os,139089,INR,2782,501,135806,card,2026-05-08T23:55:00Z,2026-05-09T23:55:00Z,Order order_93h5zrac46os,{'customer_id': 'cust_0183'},captured
pay_7ga4mgj2pto9j9,merch_lenskart,payment,setl_aotum1hp6p,CNGTROE3SSVK401P,order_znvg2j1navt1,157501,INR,0,0,157501,upi,2026-06-07T10:12:00Z,2026-06-10T10:12:00Z,Order order_znvg2j1navt1,{'customer_id': 'cust_0092'},captured
pay_tx751y39fyzfpu,merch_nykaa,payment,setl_0d72z3xdgz,CMISBXPFPAJ1AEWG,order_08mskfmrjh44,1923167,INR,38463,6923,1877781,card,2026-05-26T05:37:00Z,2026-06-02T05:37:00Z,Order order_08mskfmrjh44,{'customer_id': 'cust_0471'},captured
pay_8024z5vjtf475i,merch_lenskart,payment,setl_aotum1hp6p,O6SH31NVNXDGIMHA,order_rfdr1y63k0ik,301116,INR,6022,1084,294010,card,2026-05-21T16:09:00Z,2026-05-23T16:09:00Z,Order order_rfdr1y63k0ik,{'customer_id': 'cust_0294'},captured
pay_o1p5rh7dn6aygz,merch_zomato,payment,setl_r4tdgo2ytd,8Q7NOG1R1XBVR710,order_doknnyavt3q8,3164702,INR,63294,11393,3090015,card,2026-01-01T15:06:00Z,2026-01-04T15:06:00Z,Order order_doknnyavt3q8,{'customer_id': 'cust_0377'},captured
pay_57eeukadc6hfah,merch_nykaa,payment,setl_0d72z3xdgz,WV2W4CBB3W9B3JIX,order_5s0t69vwvqff,285740,INR,5143,926,279671,wallet,2026-01-29T19:09:00Z,2026-01-31T19:09:00Z,Order order_5s0t69vwvqff,{'customer_id': 'cust_0362'},captured
pay_e3lual5veefmx7,merch_apollo,payment,setl_unqlf313b9,NIPB55OS03QA2W86,order_eqwaa35l9vqz,390978,INR,7820,1408,381750,card,2026-05-07T23:04:00Z,2026-05-08T23:04:00Z,Order order_eqwaa35l9vqz,{'customer_id': 'cust_0147'},captured
pay_snqeg0gok6ijgj,merch_bluedart,payment,setl_gmhhs9mit9,WYPJOK1ZE1GF5UZI,order_qnvjx4ikak8w,387737,INR,7755,1396,378586,card,2026-03-06T10:27:00Z,2026-03-13T10:27:00Z,Order order_qnvjx4ikak8w,{'customer_id': 'cust_0437'},captured
pay_t92sj4umdu33rf,merch_bluedart,payment,setl_gmhhs9mit9,XLXCTNMYBQEA5XHN,order_afzzvtdena60,108208,INR,2164,390,105654,card,2026-03-15T16:12:00Z,2026-03-16T16:12:00Z,Order order_afzzvtdena60,{'customer_id': 'cust_0416'},captured
pay_h3dbi9hc215te7,merch_urbanco,payment,setl_5mtw5nll5z,UWF1V785ANVYR439,order_oce8ie0xvajg,45540,INR,0,0,45540,upi,2026-01-26T20:20:00Z,2026-01-28T20:20:00Z,Order order_oce8ie0xvajg,{'customer_id': 'cust_0438'},captured
pay_99n7og8lwo7rs9,merch_nykaa,payment,setl_0d72z3xdgz,AHA5X9KGX3LTML0A,order_64v19kgjokk2,94690,INR,1704,307,92679,netbanking,2026-01-21T14:31:00Z,2026-01-22T14:31:00Z,Order order_64v19kgjokk2,{'customer_id': 'cust_0121'},captured
pay_bwvz0vc32jre2o,merch_apollo,payment,setl_unqlf313b9,GV7QJKGKWGJQMTT7,order_qpsrbo2arj42,133497,INR,2403,433,130661,netbanking,2026-04-29T09:33:00Z,2026-05-01T09:33:00Z,Order order_qpsrbo2arj42,{'customer_id': 'cust_0353'},captured
pay_jeoqkimczzbd8f,merch_urbanco,payment,setl_5mtw5nll5z,NUNJ90EZ07CETP44,order_jlfdmoqwa8xq,110574,INR,0,0,110574,upi,2026-01-08T00:57:00Z,2026-01-09T00:57:00Z,Order order_jlfdmoqwa8xq,{'customer_id': 'cust_0020'},captured
pay_m6wd6pfcbnefrc,merch_lenskart,payment,setl_aotum1hp6p,L1TORR2OM1WN9R53,order_2ltmtwop3t3b,165181,INR,2973,535,161673,netbanking,2026-06-15T10:01:00Z,2026-06-18T10:01:00Z,Order order_2ltmtwop3t3b,{'customer_id': 'cust_0003'},captured
pay_d9u56wez6yu86q,merch_apollo,payment,setl_unqlf313b9,2XRSK88Q8J5L8XEA,order_l06x4tntq06w,186573,INR,3731,672,182170,card,2026-06-11T07:23:00Z,2026-06-13T07:23:00Z,Order order_l06x4tntq06w,{'customer_id': 'cust_0033'},captured
pay_jmwvmtu56i5tiq,merch_urbanco,payment,setl_5mtw5nll5z,XPPXRYXJ911EBOL3,order_43obem61yd8v,596073,INR,11921,2146,582006,card,2026-06-14T21:14:00Z,2026-06-16T21:14:00Z,Order order_43obem61yd8v,{'customer_id': 'cust_0139'},captured
pay_hk8ysxp8wf0bzi,merch_zomato,payment,setl_r4tdgo2ytd,669Q3GYMXQKGZ4ZH,order_3n94wm3ko3zc,449731,INR,11243,2024,436464,emi,2026-06-03T07:49:00Z,2026-06-06T07:49:00Z,Order order_3n94wm3ko3zc,{'customer_id': 'cust_0201'},captured
pay_cbwsg9nqkpzpqy,merch_urbanco,payment,setl_5mtw5nll5z,KUN35KHEYLTY6Z3U,order_2lz223nzmdy7,46198,INR,0,0,46198,upi,2026-01-04T07:04:00Z,2026-01-06T07:04:00Z,Order order_2lz223nzmdy7,{'customer_id': 'cust_0275'},captured
pay_pevvrrnm2aehi8,merch_bluedart,payment,setl_gmhhs9mit9,XP6JOAZXEPDLY3ND,order_ez6rbborhwj6,527050,INR,0,0,527050,upi,2026-03-27T08:01:00Z,2026-03-29T08:01:00Z,Order order_ez6rbborhwj6,{'customer_id': 'cust_0248'},captured
pay_ylxhc7dkvj0xsj,merch_nykaa,payment,setl_0d72z3xdgz,LSV3O7WFIG9L75W2,order_sh1scu9q6vmq,3997264,INR,0,0,3997264,upi,2026-05-23T05:28:00Z,2026-05-26T05:28:00Z,Order order_sh1scu9q6vmq,{'customer_id': 'cust_0109'},captured
pay_ed31bvof8tbadv,merch_urbanco,payment,setl_5mtw5nll5z,TEMDK9AQNGD3MDTC,order_erk3gd9o2l3g,291725,INR,0,0,291725,upi,2026-02-01T23:00:00Z,2026-02-03T23:00:00Z,Order order_erk3gd9o2l3g,{'customer_id': 'cust_0312'},captured
pay_x67iztho7bf502,merch_bluedart,payment,setl_gmhhs9mit9,DLDCAU28WPQRWRYN,order_9i5nl7vkxpds,22053,INR,441,79,21533,card,2026-04-11T19:26:00Z,2026-04-13T19:26:00Z,Order order_9i5nl7vkxpds,{'customer_id': 'cust_0478'},captured
pay_vufytasztosyaf,merch_zomato,payment,setl_e10cbloqhs,GWOLTHC1P91OX4JZ,order_p0zib8oql6jg,234476,INR,0,0,234476,upi,2026-01-18T03:36:00Z,2026-01-20T03:36:00Z,Order order_p0zib8oql6jg,{'customer_id': 'cust_0321'},captured
pay_znx5736io28cnf,merch_apollo,payment,setl_unqlf313b9,FLRE5PVOP39S6PZB,order_lpwaw06h3y78,247229,INR,4450,801,241978,netbanking,2026-06-22T11:38:00Z,2026-06-24T11:38:00Z,Order order_lpwaw06h3y78,{'customer_id': 'cust_0265'},captured
pay_5je1hijotyi9kq,merch_zomato,payment,setl_e10cbloqhs,03G6N55C2D1SOO4U,order_ej115sqxefhn,24958,INR,449,81,24428,wallet,2026-06-28T10:10:00Z,2026-07-01T10:10:00Z,Order order_ej115sqxefhn,{'customer_id': 'cust_0460'},captured
pay_eqcp914q0hi7ua,merch_urbanco,payment,setl_5mtw5nll5z,86YNZDMWG3JU2NT5,order_c414s3orxofs,132310,INR,0,0,132310,upi,2026-03-21T17:00:00Z,2026-03-23T17:00:00Z,Order order_c414s3orxofs,{'customer_id': 'cust_0321'},captured
pay_6fhyjdzby4j1io,merch_bluedart,payment,setl_gmhhs9mit9,UEE3W0FJKIJPWIFB,order_bjuyrcmsbdqa,156898,INR,0,0,156898,upi,2026-03-13T02:45:00Z,2026-03-14T02:45:00Z,Order order_bjuyrcmsbdqa,{'customer_id': 'cust_0366'},captured
pay_z2vsmuirmxlszn,merch_apollo,payment,setl_unqlf313b9,8ZN5PM9BXVDK65ZT,order_pjn5bh8sfgoy,99952,INR,2499,450,97003,emi,2026-04-18T22:10:00Z,2026-04-25T22:10:00Z,Order order_pjn5bh8sfgoy,{'customer_id': 'cust_0496'},captured
pay_3q9riplwyzvbhh,merch_bluedart,payment,setl_gmhhs9mit9,F2X55982B4L68WM5,order_jof59xh82btj,582593,INR,14565,2622,565406,emi,2026-04-08T13:37:00Z,2026-04-11T13:37:00Z,Order order_jof59xh82btj,{'customer_id': 'cust_0244'},captured
pay_wu0202y8b83mf8,merch_zomato,payment,setl_e10cbloqhs,O4S705IUYBGTM67V,order_a2yfmo3xx1ir,127087,INR,0,0,127087,upi,2026-01-19T02:38:00Z,2026-01-22T02:38:00Z,Order order_a2yfmo3xx1ir,{'customer_id': 'cust_0422'},captured
pay_hvfddjw5i38poe,merch_apollo,payment,setl_unqlf313b9,TL6D7WEZ8CV3YHHG,order_5kmmx31wunvl,714155,INR,12855,2314,698986,wallet,2026-02-01T18:04:00Z,2026-02-04T18:04:00Z,Order order_5kmmx31wunvl,{'customer_id': 'cust_0431'},captured
